,Unnamed: 0,route_name,route_link,bus_name,bus_type,departing_time,duration,arrival_time,star_rating,fare_price,seat_availablity
175,175,Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),19:00,14h 00m,09:00,2.5,600.0,16
176,176,Kolkata to Nimtouri,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),16:30,07h 30m,00:00,3.4,78.0,37
177,177,Kolkata to Nimtouri,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Non AC Seater (2+3),16:45,07h 15m,00:00,3.0,78.0,50
178,178,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,12h 00m,06:30,3.9,486.0,8
179,179,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),19:30,13h 00m,08:30,4.1,500.0,11
181,181,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,12h 00m,08:30,4.3,1200.0,40
182,182,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),17:35,13h 00m,06:35,3.8,968.0,6
183,183,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,12h 30m,07:30,3.5,825.0,29
184,184,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Annesha Travels,NON A/C Seater / Sleeper (2+2),18:00,13h 00m,07:00,2.2,450.0,34
185,185,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),18:00,14h 00m,08:00,3.3,600.0,14
186,186,Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),20:30,08h 10m,04:40,4.2,233.0,26
187,187,Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,08h 30m,06:00,3.1,238.0,42
188,188,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,03h 00m,21:00,3.4,110.0,37
189,189,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,03h 00m,21:45,3.3,110.0,35
190,190,Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,SBSTC-KOLKATA - HALDIA - 17:000 (Haldia Depot) - 3017,Non AC Seater (2+3),17:00,07h 00m,00:00,4.1,85.0,51
191,191,Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Non AC Seater (2+2),20:00,08h 45m,04:45,4.2,238.0,17
192,192,Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,ISHIKA TRADERS,A/C Seater / Sleeper (2+2),21:10,07h 50m,05:00,3.1,600.0,38
193,193,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,SBSTC-KOLKATA - GOPIGANJ - 17:30 (ARM DEPOT) - 603,Non AC Seater (2+3),17:30,06h 30m,00:00,4.4,64.0,50
194,194,Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),22:30,01h 30m,00:00,4.4,80.0,8
195,195,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,Non AC Seater (2+2),17:10,10h 50m,04:00,3.7,455.0,31
196,196,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,SBSTC-BANKURA - SILIGURI - A/C - 16:30 (DGP DEPOT) - 3959,AC Seater (2+2),18:30,11h 30m,06:00,3.6,810.0,25
197,197,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,10h 45m,06:30,4.2,1350.0,17
198,198,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),18:30,13h 30m,08:00,3.6,599.0,24
199,199,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Lady Diana Travels,NON A/C Seater / Sleeper (2+2),18:15,12h 00m,06:15,3.8,600.0,5
200,200,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Shivnarayan Travels,NON A/C Seater / Sleeper (2+2),18:00,12h 30m,06:30,3.2,650.0,10
201,201,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Shivnarayan Travels,NON A/C Seater / Sleeper (2+2),19:00,12h 00m,07:00,2.8,650.0,8
202,202,Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Shreya Roadlines (Mangaldeep),NON A/C Seater / Sleeper (2+2),17:35,12h 25m,06:00,2.4,570.0,20
203,203,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,SBSTC-SILIGURI - BANKURA - A/C - 20:00 (DGP DEPOT) - 3960,AC Seater (2+2),20:00,10h 00m,06:00,3.1,810.0,36
204,204,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,10h 55m,05:15,4.3,1000.0,33
205,205,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,11h 00m,06:00,4.3,1350.0,17
206,206,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),17:30,13h 20m,06:50,3.6,599.0,28
207,207,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Shivnarayan Travels,NON A/C Seater / Sleeper (2+2),17:30,11h 30m,05:00,3.6,650.0,10
208,208,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Mangaldeep,NON A/C Seater / Sleeper (2+2),16:30,12h 00m,04:30,3.6,600.0,17
209,209,Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Santosh Bus Service,NON A/C Seater Pushback (2+3),20:05,03h 40m,23:45,3.8,143.0,37
210,210,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),19:30,04h 30m,00:00,3.8,70.0,21
211,211,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,01h 15m,19:00,3.8,806.0,23
212,212,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda,Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,05h 45m,00:50,3.4,713.0,32
213,213,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda,Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,05h 30m,03:00,3.8,713.0,38
215,215,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda,Aradhana Travels,NON A/C Seater / Sleeper (2+2),22:00,08h 00m,06:00,1.3,475.0,33
216,216,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,SBSTC-KOLKATA - SURI - 18:00 - (Suri Depot) - 1205,Non AC Seater (2+3),18:00,05h 00m,23:00,3.4,190.0,51
